asset,tf,leverage,channel,sl_atr,rr,adx_min,rsi,macd,return_pct,monthly_pct,wr,actual_rr,trades,tpd,liqs,ev
ADAUSDT,4h,20,16,1.0,2.5,off,off,off,-49.37,-2.802,20.59,0.176,34,0.047,4,-0.758
ADAUSDT,4h,20,16,1.0,2.5,off,on,off,-49.37,-2.802,20.59,0.176,34,0.047,4,-0.758
ADAUSDT,1h,10,12,2.0,3.0,25,on,on,-49.38,-2.803,33.85,0.639,130,0.178,0,-0.4453
ADAUSDT,1h,10,12,2.0,3.0,25,off,on,-49.38,-2.803,33.85,0.639,130,0.178,0,-0.4453
ETHUSDT,1h,15,16,2.0,2.0,20,on,on,-49.39,-2.804,36.59,0.829,246,0.337,1,-0.3309
ETHUSDT,1h,15,16,2.0,2.0,20,off,on,-49.39,-2.804,36.59,0.829,246,0.337,1,-0.3309
ADAUSDT,1h,15,8,1.5,2.5,20,on,on,-49.52,-2.814,30.56,0.645,108,0.148,2,-0.4974
ADAUSDT,1h,15,8,1.5,2.5,20,off,on,-49.52,-2.814,30.56,0.645,108,0.148,2,-0.4974
SOLUSDT,4h,15,8,1.0,2.5,off,off,off,-49.61,-2.821,28.92,0.585,83,0.114,3,-0.5418
ADAUSDT,1h,10,16,1.5,3.0,off,off,on,-49.71,-2.83,29.57,0.689,115,0.158,0,-0.5005
ADAUSDT,1h,10,16,1.5,3.0,off,on,on,-49.71,-2.83,29.57,0.689,115,0.158,0,-0.5005
ADAUSDT,4h,15,8,2.0,2.5,off,off,off,-49.78,-2.835,18.92,0.077,37,0.051,4,-0.7963
ADAUSDT,4h,15,8,2.0,3.0,off,on,off,-49.78,-2.835,18.92,0.077,37,0.051,4,-0.7963
ADAUSDT,4h,15,8,2.0,3.0,off,off,off,-49.78,-2.835,18.92,0.077,37,0.051,4,-0.7963
ADAUSDT,4h,15,8,2.0,2.5,off,on,off,-49.78,-2.835,18.92,0.077,37,0.051,4,-0.7963
ADAUSDT,4h,10,8,2.0,3.0,off,off,off,-49.8,-2.837,18.92,0.077,37,0.051,1,-0.7963
ADAUSDT,4h,10,8,2.0,2.5,off,on,off,-49.8,-2.837,18.92,0.077,37,0.051,1,-0.7963
ADAUSDT,4h,10,8,2.0,3.0,off,on,off,-49.8,-2.837,18.92,0.077,37,0.051,1,-0.7963
ADAUSDT,4h,10,8,2.0,2.5,off,off,off,-49.8,-2.837,18.92,0.077,37,0.051,1,-0.7963
SOLUSDT,1h,20,12,2.0,2.0,25,off,on,-49.84,-2.84,35.43,0.612,127,0.174,8,-0.4289
BTCUSDT,1h,10,8,1.0,3.0,20,on,off,-49.84,-2.84,24.24,0.658,99,0.136,0,-0.598
SOLUSDT,1h,20,12,2.0,2.0,25,on,on,-49.84,-2.84,35.43,0.612,127,0.174,8,-0.4289
BTCUSDT,1h,15,16,1.5,2.5,25,on,on,-49.89,-2.844,26.47,0.467,68,0.093,0,-0.6116
BTCUSDT,1h,15,16,1.5,2.5,25,off,on,-49.89,-2.844,26.47,0.467,68,0.093,0,-0.6116
SOLUSDT,1h,10,12,2.0,2.5,20,on,on,-49.97,-2.85,36.81,0.69,163,0.224,1,-0.3778
SOLUSDT,1h,10,12,2.0,2.5,20,off,on,-49.97,-2.85,36.81,0.69,163,0.224,1,-0.3778
BTCUSDT,1h,15,12,1.0,2.5,20,off,on,-50.02,-2.854,25.0,0.542,72,0.099,0,-0.6145
BTCUSDT,1h,20,12,1.0,2.5,20,on,on,-50.02,-2.854,25.0,0.542,72,0.099,0,-0.6145
BTCUSDT,1h,15,12,1.0,2.5,20,on,on,-50.02,-2.854,25.0,0.542,72,0.099,0,-0.6145
BTCUSDT,1h,20,12,1.0,2.5,20,off,on,-50.02,-2.854,25.0,0.542,72,0.099,0,-0.6145
BTCUSDT,1h,15,12,1.0,2.0,off,on,off,-50.04,-2.856,26.67,0.462,60,0.082,0,-0.61
BTCUSDT,1h,15,12,1.0,2.0,off,off,off,-50.04,-2.856,26.67,0.462,60,0.082,0,-0.61
BTCUSDT,1h,20,12,1.0,2.0,off,off,off,-50.04,-2.856,26.67,0.462,60,0.082,0,-0.61
BTCUSDT,1h,20,12,1.0,2.0,off,on,off,-50.04,-2.856,26.67,0.462,60,0.082,0,-0.61
BTCUSDT,1h,20,16,1.5,2.5,25,on,on,-50.12,-2.862,26.47,0.466,68,0.093,1,-0.6119
ADAUSDT,1h,10,8,2.0,2.0,25,on,on,-50.12,-2.862,40.51,0.912,395,0.542,6,-0.2254
BTCUSDT,1h,20,16,1.5,2.5,25,off,on,-50.12,-2.862,26.47,0.466,68,0.093,1,-0.6119
ADAUSDT,1h,10,8,2.0,2.0,25,off,on,-50.12,-2.862,40.51,0.912,395,0.542,6,-0.2254
SOLUSDT,1h,15,12,2.0,2.5,20,on,on,-50.18,-2.867,36.81,0.688,163,0.224,2,-0.3787
SOLUSDT,1h,15,12,2.0,2.5,20,off,on,-50.18,-2.867,36.81,0.688,163,0.224,2,-0.3787
SOLUSDT,1h,10,12,2.0,2.5,25,off,on,-50.26,-2.874,34.38,0.6,128,0.176,1,-0.4501
SOLUSDT,1h,10,12,2.0,2.5,25,on,on,-50.26,-2.874,34.38,0.6,128,0.176,1,-0.4501
SOLUSDT,1h,5,12,2.0,2.5,25,off,on,-50.29,-2.877,33.02,0.538,106,0.145,0,-0.492
SOLUSDT,1h,5,12,2.0,2.5,25,on,on,-50.29,-2.877,33.02,0.538,106,0.145,0,-0.492
ADAUSDT,1h,15,12,1.5,3.0,25,on,off,-50.34,-2.88,29.79,0.57,94,0.129,2,-0.5325
ADAUSDT,1h,15,12,1.5,3.0,25,off,off,-50.34,-2.88,29.79,0.57,94,0.129,2,-0.5325
BTCUSDT,1h,15,16,1.5,3.0,off,off,on,-50.38,-2.884,27.17,0.627,92,0.126,0,-0.5578
BTCUSDT,1h,15,16,1.5,3.0,off,on,on,-50.38,-2.884,27.17,0.627,92,0.126,0,-0.5578
BTCUSDT,1h,20,16,1.5,3.0,off,on,on,-50.38,-2.884,27.17,0.627,92,0.126,0,-0.5578
BTCUSDT,1h,20,16,1.5,3.0,off,off,on,-50.38,-2.884,27.17,0.627,92,0.126,0,-0.5578
SOLUSDT,1h,5,8,2.0,2.5,25,on,on,-50.43,-2.888,32.73,0.555,110,0.151,0,-0.4912
SOLUSDT,1h,5,8,2.0,2.5,25,off,on,-50.43,-2.888,32.73,0.555,110,0.151,0,-0.4912
SOLUSDT,1h,20,16,2.0,2.5,25,on,on,-50.48,-2.892,35.2,0.598,125,0.171,9,-0.4377
SOLUSDT,1h,20,16,2.0,2.5,25,off,on,-50.48,-2.892,35.2,0.598,125,0.171,9,-0.4377
SOLUSDT,1h,10,8,2.0,2.0,25,on,on,-50.48,-2.892,35.29,0.622,136,0.187,1,-0.4276
SOLUSDT,1h,15,12,2.0,2.5,25,off,on,-50.48,-2.892,34.38,0.597,128,0.176,2,-0.4511
SOLUSDT,1h,15,12,2.0,2.5,25,on,on,-50.48,-2.892,34.38,0.597,128,0.176,2,-0.4511
SOLUSDT,1h,10,8,2.0,2.0,25,off,on,-50.48,-2.892,35.29,0.622,136,0.187,1,-0.4276
ETHUSDT,1h,15,8,1.5,3.0,15,off,on,-50.56,-2.898,32.63,0.84,190,0.261,1,-0.3995
ETHUSDT,1h,15,8,1.5,3.0,15,on,on,-50.56,-2.898,32.63,0.84,190,0.261,1,-0.3995
ADAUSDT,1h,15,16,2.0,2.5,25,off,off,-50.55,-2.898,32.61,0.633,138,0.189,3,-0.4675
ADAUSDT,1h,15,16,2.0,2.5,25,on,off,-50.55,-2.898,32.61,0.633,138,0.189,3,-0.4675
ADAUSDT,1h,15,12,2.0,3.0,25,off,on,-50.63,-2.904,33.85,0.629,130,0.178,2,-0.4486
ADAUSDT,1h,15,12,2.0,3.0,25,on,on,-50.63,-2.904,33.85,0.629,130,0.178,2,-0.4486
SOLUSDT,4h,20,8,1.0,2.5,off,off,off,-50.68,-2.909,28.92,0.575,83,0.114,10,-0.5447
BTCUSDT,1h,10,16,1.0,2.0,off,off,on,-50.8,-2.918,30.12,0.559,83,0.114,0,-0.5303
BTCUSDT,1h,10,16,1.0,2.0,off,on,on,-50.8,-2.918,30.12,0.559,83,0.114,0,-0.5303
ADAUSDT,1h,20,16,1.5,3.0,off,off,on,-50.88,-2.925,29.57,0.682,115,0.158,2,-0.5027
ADAUSDT,1h,20,16,1.5,3.0,off,on,on,-50.88,-2.925,29.57,0.682,115,0.158,2,-0.5027
BTCUSDT,1h,10,12,2.0,2.0,20,off,on,-50.91,-2.927,34.21,0.605,114,0.156,0,-0.4509
BTCUSDT,1h,10,12,2.0,2.0,20,on,on,-50.91,-2.927,34.21,0.605,114,0.156,0,-0.4509
BTCUSDT,1h,15,12,2.0,2.0,20,off,on,-50.91,-2.927,34.21,0.605,114,0.156,0,-0.4509
BTCUSDT,1h,15,12,2.0,2.0,20,on,on,-50.91,-2.927,34.21,0.605,114,0.156,0,-0.4509
ADAUSDT,1h,15,16,1.5,2.5,25,off,on,-50.94,-2.929,26.51,0.538,83,0.114,2,-0.5922
ADAUSDT,1h,15,16,1.5,2.5,25,on,on,-50.94,-2.929,26.51,0.538,83,0.114,2,-0.5922
SOLUSDT,1h,15,8,1.5,3.0,off,off,off,-50.96,-2.931,33.33,0.845,225,0.309,3,-0.385
BTCUSDT,1h,15,16,1.0,2.0,off,off,on,-51.01,-2.936,30.12,0.558,83,0.114,0,-0.5308
BTCUSDT,1h,20,16,1.0,2.0,off,off,on,-51.01,-2.936,30.12,0.558,83,0.114,0,-0.5308
BTCUSDT,1h,20,16,1.0,2.0,off,on,on,-51.01,-2.936,30.12,0.558,83,0.114,0,-0.5308
BTCUSDT,1h,15,16,1.0,2.0,off,on,on,-51.01,-2.936,30.12,0.558,83,0.114,0,-0.5308
ADAUSDT,1h,15,16,2.0,2.5,25,on,on,-51.2,-2.951,31.19,0.566,109,0.15,3,-0.5115
ADAUSDT,1h,15,16,2.0,2.5,25,off,on,-51.2,-2.951,31.19,0.566,109,0.15,3,-0.5115
ADAUSDT,1h,3,8,1.0,2.0,25,off,off,-51.34,-2.963,34.95,0.793,206,0.283,1,-0.3732
ADAUSDT,1h,3,8,1.0,2.0,25,on,off,-51.34,-2.963,34.95,0.793,206,0.283,1,-0.3732
BTCUSDT,1h,10,8,1.5,3.0,20,off,off,-51.36,-2.965,32.67,0.852,251,0.344,0,-0.3948
ADAUSDT,1h,15,16,1.5,3.0,off,off,on,-51.39,-2.967,29.57,0.679,115,0.158,1,-0.5037
SOLUSDT,1h,15,12,2.0,3.0,25,off,off,-51.39,-2.967,27.78,0.247,54,0.074,1,-0.6535
ADAUSDT,1h,15,16,1.5,3.0,off,on,on,-51.39,-2.967,29.57,0.679,115,0.158,1,-0.5037
SOLUSDT,1h,15,12,2.0,3.0,25,on,off,-51.39,-2.967,27.78,0.247,54,0.074,1,-0.6535
ADAUSDT,1h,3,8,1.5,2.5,off,on,off,-51.43,-2.97,28.0,0.593,100,0.137,0,-0.5539
ETHUSDT,1h,15,8,1.5,2.5,25,on,on,-51.46,-2.973,37.91,0.95,335,0.46,1,-0.2607
ETHUSDT,1h,15,8,1.5,2.5,25,off,on,-51.46,-2.973,37.91,0.95,335,0.46,1,-0.2607
SOLUSDT,1h,15,8,1.5,2.0,15,off,off,-51.49,-2.976,34.4,0.685,125,0.171,1,-0.4205
SOLUSDT,1h,15,8,1.5,2.0,15,on,off,-51.49,-2.976,34.4,0.685,125,0.171,1,-0.4205
ETHUSDT,1h,10,16,1.5,2.5,25,on,on,-51.55,-2.981,37.91,0.944,306,0.42,1,-0.2629
ETHUSDT,1h,10,16,1.5,2.5,25,off,on,-51.55,-2.981,37.91,0.944,306,0.42,1,-0.2629
SOLUSDT,1h,20,12,2.0,3.0,25,off,on,-51.67,-2.991,27.66,0.188,47,0.064,6,-0.6713
SOLUSDT,1h,20,12,2.0,3.0,25,on,on,-51.67,-2.991,27.66,0.188,47,0.064,6,-0.6713
ADAUSDT,1h,20,16,2.0,3.0,25,off,on,-51.68,-2.992,32.11,0.561,109,0.15,5,-0.4987
ADAUSDT,1h,20,16,2.0,3.0,25,on,on,-51.68,-2.992,32.11,0.561,109,0.15,5,-0.4987
XRPUSDT,4h,15,16,1.0,2.0,20,off,on,-51.76,-2.998,32.47,0.612,77,0.106,10,-0.4765
XRPUSDT,4h,15,16,1.0,2.0,20,on,on,-51.76,-2.998,32.47,0.612,77,0.106,10,-0.4765
SOLUSDT,1h,15,8,1.0,2.5,20,off,on,-51.82,-3.003,26.21,0.621,103,0.141,0,-0.5752
SOLUSDT,1h,15,8,1.0,2.5,20,on,on,-51.82,-3.003,26.21,0.621,103,0.141,0,-0.5752
ETHUSDT,1h,5,12,2.0,2.0,15,off,on,-51.85,-3.005,34.1,0.753,173,0.237,0,-0.4021
ETHUSDT,1h,5,12,2.0,2.0,15,on,on,-51.85,-3.005,34.1,0.753,173,0.237,0,-0.4021
ETHUSDT,1h,5,16,2.0,2.0,15,on,on,-52.39,-3.051,33.96,0.729,159,0.218,0,-0.4129
ETHUSDT,1h,5,16,2.0,2.0,15,off,on,-52.39,-3.051,33.96,0.729,159,0.218,0,-0.4129
SOLUSDT,1h,20,16,1.0,2.5,15,on,on,-52.61,-3.07,27.19,0.635,114,0.156,2,-0.5553
SOLUSDT,1h,20,16,1.0,2.5,15,off,on,-52.61,-3.07,27.19,0.635,114,0.156,2,-0.5553
BTCUSDT,4h,20,8,1.5,2.5,20,on,off,-52.67,-3.076,38.6,0.757,171,0.235,11,-0.322
ADAUSDT,1h,20,16,2.0,2.5,20,on,off,-52.71,-3.079,35.99,0.844,289,0.396,48,-0.3362
ADAUSDT,1h,20,16,2.0,2.5,20,off,off,-52.71,-3.079,35.99,0.844,289,0.396,48,-0.3362
ADAUSDT,1h,10,12,1.5,3.0,25,off,off,-52.74,-3.081,29.29,0.57,99,0.136,0,-0.54
ADAUSDT,1h,10,12,1.5,3.0,25,on,off,-52.74,-3.081,29.29,0.57,99,0.136,0,-0.54
BTCUSDT,4h,20,12,2.0,2.5,25,off,off,-52.81,-3.087,34.0,0.544,100,0.137,15,-0.475
BTCUSDT,4h,20,12,2.0,2.5,25,on,off,-52.81,-3.087,34.0,0.544,100,0.137,15,-0.475
SOLUSDT,1h,20,16,2.0,2.5,25,off,off,-52.89,-3.094,28.3,0.269,53,0.073,5,-0.6408
SOLUSDT,1h,20,16,2.0,2.5,25,on,off,-52.89,-3.094,28.3,0.269,53,0.073,5,-0.6408
ADAUSDT,1h,20,12,1.5,2.5,15,on,on,-52.92,-3.096,33.99,0.85,253,0.347,20,-0.371
ADAUSDT,1h,20,12,1.5,2.5,15,off,on,-52.92,-3.096,33.99,0.85,253,0.347,20,-0.371
SOLUSDT,1h,10,8,2.0,3.0,25,on,on,-53.01,-3.105,29.82,0.234,57,0.078,0,-0.632
SOLUSDT,1h,10,8,2.0,3.0,25,off,on,-53.01,-3.105,29.82,0.234,57,0.078,0,-0.632
ADAUSDT,1h,20,16,1.5,2.5,25,off,off,-53.17,-3.118,27.17,0.551,92,0.126,2,-0.5786
ADAUSDT,1h,20,16,1.5,2.5,25,on,off,-53.17,-3.118,27.17,0.551,92,0.126,2,-0.5786
BTCUSDT,1h,5,8,1.5,3.0,25,on,on,-53.23,-3.123,32.13,0.849,221,0.303,0,-0.406
BTCUSDT,1h,5,8,1.5,3.0,25,off,on,-53.23,-3.123,32.13,0.849,221,0.303,0,-0.406
ADAUSDT,1h,3,12,1.0,2.0,25,off,off,-53.34,-3.132,33.71,0.756,178,0.244,1,-0.4082
ADAUSDT,1h,3,12,1.0,2.0,25,on,off,-53.34,-3.132,33.71,0.756,178,0.244,1,-0.4082
ETHUSDT,1h,10,12,1.5,3.0,off,off,on,-53.46,-3.143,32.21,0.857,208,0.285,0,-0.402
ETHUSDT,1h,10,12,1.5,3.0,off,on,on,-53.46,-3.143,32.21,0.857,208,0.285,0,-0.402
SOLUSDT,1h,15,8,2.0,3.0,25,off,on,-53.53,-3.149,29.82,0.23,57,0.078,1,-0.6331
SOLUSDT,1h,15,8,2.0,3.0,25,on,on,-53.53,-3.149,29.82,0.23,57,0.078,1,-0.6331
BNBUSDT,4h,20,12,1.0,2.5,25,off,on,-53.57,-3.153,30.56,0.569,72,0.099,3,-0.5204
BNBUSDT,4h,20,12,1.0,2.5,25,on,on,-53.57,-3.153,30.56,0.569,72,0.099,3,-0.5204
SOLUSDT,4h,20,12,1.0,3.0,25,off,off,-53.59,-3.154,12.0,0.097,25,0.034,9,-0.8683
SOLUSDT,4h,20,12,1.0,3.0,25,on,off,-53.59,-3.154,12.0,0.097,25,0.034,9,-0.8683
ADAUSDT,1h,15,16,1.5,2.5,25,on,off,-53.65,-3.159,27.17,0.547,92,0.126,1,-0.5795
ADAUSDT,1h,15,16,1.5,2.5,25,off,off,-53.65,-3.159,27.17,0.547,92,0.126,1,-0.5795
SOLUSDT,1h,20,8,1.5,2.0,15,on,off,-53.7,-3.164,34.4,0.668,125,0.171,4,-0.4264
SOLUSDT,1h,20,8,1.5,2.0,15,off,off,-53.7,-3.164,34.4,0.668,125,0.171,4,-0.4264
SOLUSDT,1h,20,16,1.5,3.0,25,on,on,-53.74,-3.168,29.66,0.633,118,0.162,4,-0.5156
SOLUSDT,1h,20,16,1.5,3.0,25,off,on,-53.74,-3.168,29.66,0.633,118,0.162,4,-0.5156
ADAUSDT,1h,20,12,1.5,3.0,25,on,off,-53.79,-3.172,29.29,0.563,99,0.136,3,-0.5422
ADAUSDT,1h,20,12,1.5,3.0,25,off,off,-53.79,-3.172,29.29,0.563,99,0.136,3,-0.5422
SOLUSDT,4h,20,16,1.0,3.0,20,off,off,-53.86,-3.178,26.32,0.375,57,0.078,9,-0.6382
SOLUSDT,4h,20,16,1.0,3.0,20,on,off,-53.86,-3.178,26.32,0.375,57,0.078,9,-0.6382
BTCUSDT,1h,10,16,1.5,2.5,15,on,on,-54.04,-3.194,27.59,0.546,87,0.119,0,-0.5735
BTCUSDT,1h,10,16,1.5,2.5,15,off,on,-54.04,-3.194,27.59,0.546,87,0.119,0,-0.5735
ETHUSDT,1h,5,16,2.0,2.0,20,on,on,-54.26,-3.213,32.24,0.698,152,0.209,0,-0.4526
ETHUSDT,1h,5,16,2.0,2.0,20,off,on,-54.26,-3.213,32.24,0.698,152,0.209,0,-0.4526
SOLUSDT,1h,10,12,1.5,3.0,25,off,on,-54.28,-3.215,28.69,0.632,122,0.167,1,-0.5317
SOLUSDT,1h,10,12,1.5,3.0,25,on,on,-54.28,-3.215,28.69,0.632,122,0.167,1,-0.5317
SOLUSDT,1h,15,8,1.5,2.5,20,off,off,-54.37,-3.223,32.11,0.613,109,0.15,0,-0.482
SOLUSDT,1h,10,8,1.5,2.5,20,on,off,-54.37,-3.223,32.11,0.613,109,0.15,0,-0.482
SOLUSDT,1h,10,8,1.5,2.5,20,off,off,-54.37,-3.223,32.11,0.613,109,0.15,0,-0.482
SOLUSDT,1h,15,8,1.5,2.5,20,on,off,-54.37,-3.223,32.11,0.613,109,0.15,0,-0.482
ETHUSDT,1h,5,8,1.5,2.5,off,on,off,-54.46,-3.231,28.74,0.543,87,0.119,0,-0.5565
ADAUSDT,1h,10,8,1.5,2.0,20,on,on,-54.7,-3.253,34.15,0.724,164,0.225,0,-0.4113
ADAUSDT,1h,10,8,1.5,2.0,20,off,on,-54.7,-3.253,34.15,0.724,164,0.225,0,-0.4113
ADAUSDT,1h,20,8,1.5,2.0,20,on,on,-54.76,-3.258,34.15,0.724,164,0.225,2,-0.4115
ADAUSDT,1h,20,8,1.5,2.0,20,off,on,-54.76,-3.258,34.15,0.724,164,0.225,2,-0.4115
SOLUSDT,1h,15,12,1.5,3.0,25,off,on,-54.77,-3.259,28.69,0.627,122,0.167,2,-0.5334
SOLUSDT,1h,15,12,1.5,3.0,25,on,on,-54.77,-3.259,28.69,0.627,122,0.167,2,-0.5334
BTCUSDT,1h,15,12,2.0,2.0,off,on,off,-54.82,-3.263,39.33,0.83,300,0.412,0,-0.2802
BTCUSDT,1h,15,12,2.0,2.0,off,off,off,-54.82,-3.263,39.33,0.83,300,0.412,0,-0.2802
ADAUSDT,1h,15,8,1.5,2.0,20,on,on,-54.87,-3.268,34.15,0.723,164,0.225,1,-0.4117
ADAUSDT,1h,15,8,1.5,2.0,20,off,on,-54.87,-3.268,34.15,0.723,164,0.225,1,-0.4117
ETHUSDT,1h,10,16,1.5,2.5,25,off,off,-55.14,-3.292,37.22,0.942,352,0.483,1,-0.2772
SOLUSDT,4h,15,8,2.0,2.5,25,on,on,-55.18,-3.295,36.84,0.481,114,0.156,30,-0.4545
SOLUSDT,4h,15,8,2.0,2.5,25,off,on,-55.18,-3.295,36.84,0.481,114,0.156,30,-0.4545
XRPUSDT,1h,15,12,2.0,2.0,15,off,off,-55.2,-3.297,38.28,0.926,418,0.573,27,-0.2628
XRPUSDT,1h,15,12,2.0,2.0,15,on,off,-55.2,-3.297,38.28,0.926,418,0.573,27,-0.2628
SOLUSDT,4h,15,8,2.0,3.0,25,off,on,-55.23,-3.3,37.17,0.473,113,0.155,29,-0.4524
SOLUSDT,4h,15,8,2.0,3.0,25,on,on,-55.23,-3.3,37.17,0.473,113,0.155,29,-0.4524
SOLUSDT,4h,15,16,2.0,2.5,25,on,on,-55.24,-3.301,35.29,0.449,102,0.14,30,-0.4886
SOLUSDT,4h,15,16,2.0,2.5,25,off,on,-55.24,-3.301,35.29,0.449,102,0.14,30,-0.4886
BTCUSDT,1h,10,12,2.0,2.0,off,on,off,-55.32,-3.308,39.46,0.826,299,0.41,0,-0.2796
BTCUSDT,1h,10,12,2.0,2.0,off,off,off,-55.32,-3.308,39.46,0.826,299,0.41,0,-0.2796
BTCUSDT,1h,5,16,2.0,2.5,25,off,off,-55.42,-3.317,35.61,0.639,132,0.181,0,-0.4165
BTCUSDT,1h,5,16,2.0,2.5,25,on,off,-55.42,-3.317,35.61,0.639,132,0.181,0,-0.4165
SOLUSDT,4h,20,16,2.0,3.0,25,off,off,-55.44,-3.319,33.03,0.431,109,0.15,56,-0.5275
SOLUSDT,4h,20,16,2.0,3.0,25,on,off,-55.44,-3.319,33.03,0.431,109,0.15,56,-0.5275
ADAUSDT,1h,20,8,1.5,2.0,15,on,on,-55.59,-3.333,37.21,0.836,258,0.354,18,-0.3169
ADAUSDT,1h,20,8,1.5,2.0,15,off,on,-55.59,-3.333,37.21,0.836,258,0.354,18,-0.3169
ETHUSDT,1h,10,8,1.5,2.0,off,on,off,-55.76,-3.348,34.92,0.657,126,0.173,0,-0.4212
SOLUSDT,4h,10,16,1.5,2.5,15,off,off,-55.77,-3.349,33.93,0.551,112,0.154,4,-0.4737
SOLUSDT,4h,10,16,1.5,2.5,15,on,off,-55.77,-3.349,33.93,0.551,112,0.154,4,-0.4737
XRPUSDT,4h,15,8,1.0,2.5,off,on,off,-55.86,-3.357,34.43,0.828,212,0.291,14,-0.3704
ADAUSDT,1h,20,16,1.5,2.5,15,off,on,-55.87,-3.358,33.05,0.824,239,0.328,21,-0.3972
ADAUSDT,1h,20,16,1.5,2.5,15,on,on,-55.87,-3.358,33.05,0.824,239,0.328,21,-0.3972
ADAUSDT,4h,10,8,1.5,2.5,off,off,off,-55.88,-3.359,19.44,0.126,36,0.049,1,-0.7811
ADAUSDT,4h,10,8,1.5,2.5,off,on,off,-55.88,-3.359,19.44,0.126,36,0.049,1,-0.7811
XRPUSDT,4h,20,8,1.0,2.5,off,on,off,-56.14,-3.383,34.43,0.826,212,0.291,29,-0.3713
BTCUSDT,1h,20,8,2.0,3.0,15,on,on,-56.16,-3.385,32.79,0.7,122,0.167,2,-0.4426
BTCUSDT,1h,20,8,2.0,3.0,15,off,on,-56.16,-3.385,32.79,0.7,122,0.167,2,-0.4426
BNBUSDT,4h,15,16,1.0,3.0,25,on,off,-56.19,-3.387,28.33,0.556,60,0.082,1,-0.5592
BNBUSDT,4h,15,16,1.0,3.0,25,off,off,-56.19,-3.387,28.33,0.556,60,0.082,1,-0.5592
ETHUSDT,1h,10,12,1.5,3.0,15,off,on,-56.21,-3.389,31.22,0.835,205,0.281,0,-0.4271
ETHUSDT,1h,10,12,1.5,3.0,15,on,on,-56.21,-3.389,31.22,0.835,205,0.281,0,-0.4271
ADAUSDT,4h,10,8,1.5,2.0,off,off,off,-56.2,-3.389,19.44,0.118,36,0.049,1,-0.7827
ADAUSDT,4h,10,8,1.5,2.0,off,on,off,-56.2,-3.389,19.44,0.118,36,0.049,1,-0.7827
BTCUSDT,1h,10,8,1.5,3.0,off,on,on,-56.22,-3.39,25.0,0.493,68,0.093,0,-0.6267
BTCUSDT,1h,10,8,1.5,3.0,off,off,on,-56.22,-3.39,25.0,0.493,68,0.093,0,-0.6267
ADAUSDT,1h,10,8,2.0,3.0,15,on,off,-56.25,-3.393,39.22,0.842,255,0.35,1,-0.2777
ETHUSDT,1h,10,8,1.5,2.0,off,off,off,-56.27,-3.394,34.71,0.636,121,0.166,0,-0.4321
SOLUSDT,1h,20,8,2.0,3.0,25,on,off,-56.3,-3.397,30.0,0.413,80,0.11,6,-0.5761
SOLUSDT,1h,20,8,2.0,3.0,25,off,off,-56.3,-3.397,30.0,0.413,80,0.11,6,-0.5761
ETHUSDT,1h,5,8,2.0,2.0,off,on,on,-56.37,-3.404,33.86,0.732,189,0.259,0,-0.4137
ETHUSDT,1h,5,8,2.0,2.0,off,off,on,-56.37,-3.404,33.86,0.732,189,0.259,0,-0.4137
ADAUSDT,1h,10,12,2.0,2.0,20,on,on,-56.4,-3.407,39.75,0.898,400,0.549,8,-0.2455
ADAUSDT,1h,10,12,2.0,2.0,20,off,on,-56.4,-3.407,39.75,0.898,400,0.549,8,-0.2455
ADAUSDT,4h,15,8,1.5,2.5,off,on,off,-56.46,-3.412,19.44,0.124,36,0.049,3,-0.7815
ADAUSDT,4h,15,8,1.5,2.5,off,off,off,-56.46,-3.412,19.44,0.124,36,0.049,3,-0.7815
SOLUSDT,1h,15,16,1.5,3.0,25,on,on,-56.53,-3.418,29.69,0.641,128,0.176,2,-0.5128
SOLUSDT,1h,15,16,1.5,3.0,25,off,on,-56.53,-3.418,29.69,0.641,128,0.176,2,-0.5128
BTCUSDT,1h,20,8,2.0,3.0,off,on,on,-56.87,-3.45,33.33,0.697,129,0.177,2,-0.4345
BTCUSDT,1h,20,8,2.0,3.0,off,off,on,-56.87,-3.45,33.33,0.697,129,0.177,2,-0.4345
ADAUSDT,1h,15,8,2.0,3.0,15,on,off,-57.04,-3.466,39.22,0.837,255,0.35,3,-0.2794
ETHUSDT,1h,15,8,1.5,2.5,off,off,on,-57.25,-3.486,26.32,0.497,76,0.104,0,-0.6059
ETHUSDT,1h,20,8,1.5,2.5,off,off,on,-57.25,-3.486,26.32,0.497,76,0.104,0,-0.6059
ETHUSDT,1h,20,8,1.5,2.5,off,on,on,-57.25,-3.486,26.32,0.497,76,0.104,0,-0.6059
ETHUSDT,1h,15,8,1.5,2.5,off,on,on,-57.25,-3.486,26.32,0.497,76,0.104,0,-0.6059
XRPUSDT,1h,20,12,2.0,2.0,15,on,off,-57.3,-3.491,37.62,0.919,420,0.576,44,-0.2781
XRPUSDT,1h,20,12,2.0,2.0,15,off,off,-57.3,-3.491,37.62,0.919,420,0.576,44,-0.2781
BNBUSDT,1h,20,8,1.0,2.0,20,on,off,-57.46,-3.506,34.67,0.728,150,0.206,0,-0.401
BNBUSDT,1h,15,8,1.0,2.0,20,on,off,-57.46,-3.506,34.67,0.728,150,0.206,0,-0.401
ADAUSDT,4h,15,12,1.5,3.0,off,off,off,-57.48,-3.508,7.14,0.013,28,0.038,3,-0.9276
